date,open,high,low,close,volume,oi
2026-02-25T15:14:00+05:30,25479.8,25480.15,25473.25,25478.5,0,0
2026-02-25T15:15:00+05:30,25477.05,25482.3,25476.5,25482.3,0,0
2026-02-25T15:16:00+05:30,25482.55,25485.2,25476.1,25478.95,0,0
2026-02-25T15:17:00+05:30,25479.05,25482.6,25478.15,25478.45,0,0
2026-02-25T15:18:00+05:30,25479.1,25479.85,25473.1,25476.35,0,0
2026-02-25T15:19:00+05:30,25477.3,25482.25,25475.05,25481.4,0,0
2026-02-25T15:20:00+05:30,25481.25,25482.8,25477.1,25477.95,0,0
2026-02-25T15:21:00+05:30,25477.5,25479.0,25474.0,25474.75,0,0
2026-02-25T15:22:00+05:30,25475.85,25478.8,25473.8,25477.15,0,0
2026-02-25T15:23:00+05:30,25477.1,25482.35,25476.35,25480.0,0,0
2026-02-25T15:24:00+05:30,25479.9,25481.35,25474.3,25475.05,0,0
2026-02-25T15:25:00+05:30,25475.85,25486.85,25475.4,25483.6,0,0
2026-02-25T15:26:00+05:30,25482.95,25486.1,25480.3,25485.05,0,0
2026-02-25T15:27:00+05:30,25483.75,25485.5,25482.2,25485.45,0,0
2026-02-25T15:28:00+05:30,25485.7,25488.25,25479.1,25482.25,0,0
2026-02-25T15:29:00+05:30,25482.75,25486.85,25471.05,25478.65,0,0
2026-02-26T09:09:00+05:30,25556.3,25556.3,25556.3,25556.3,0,0
2026-02-26T09:10:00+05:30,25556.3,25556.3,25556.3,25556.3,0,0
2026-02-26T09:11:00+05:30,25556.3,25556.3,25556.3,25556.3,0,0
2026-02-26T09:12:00+05:30,25556.3,25556.3,25556.3,25556.3,0,0
2026-02-26T09:13:00+05:30,25556.3,25556.3,25556.3,25556.3,0,0
2026-02-26T09:14:00+05:30,25556.3,25556.3,25556.3,25556.3,0,0
2026-02-26T09:15:00+05:30,25551.55,25566.95,25525.8,25565.65,0,0
2026-02-26T09:16:00+05:30,25563.8,25564.55,25538.95,25540.7,0,0
2026-02-26T09:17:00+05:30,25537.5,25547.35,25529.4,25546.0,0,0
2026-02-26T09:18:00+05:30,25542.35,25550.3,25528.5,25528.55,0,0
2026-02-26T09:19:00+05:30,25527.95,25542.85,25527.45,25535.1,0,0
2026-02-26T09:20:00+05:30,25534.3,25543.1,25532.15,25532.15,0,0
2026-02-26T09:21:00+05:30,25531.8,25532.9,25508.3,25508.3,0,0
2026-02-26T09:22:00+05:30,25507.05,25508.35,25489.15,25501.75,0,0
2026-02-26T09:23:00+05:30,25501.3,25512.45,25501.3,25511.7,0,0
2026-02-26T09:24:00+05:30,25510.85,25514.25,25496.3,25498.45,0,0
2026-02-26T09:25:00+05:30,25499.1,25509.4,25488.3,25488.95,0,0
2026-02-26T09:26:00+05:30,25489.15,25506.45,25489.15,25501.9,0,0
2026-02-26T09:27:00+05:30,25501.25,25515.55,25499.4,25515.55,0,0
2026-02-26T09:28:00+05:30,25515.55,25519.0,25499.5,25505.7,0,0
2026-02-26T09:29:00+05:30,25506.85,25509.9,25493.75,25504.45,0,0
2026-02-26T09:30:00+05:30,25505.15,25515.75,25499.25,25513.95,0,0
2026-02-26T09:31:00+05:30,25515.05,25516.2,25492.1,25498.35,0,0
2026-02-26T09:32:00+05:30,25498.9,25507.15,25494.55,25506.3,0,0
2026-02-26T09:33:00+05:30,25506.85,25511.5,25501.75,25511.5,0,0
2026-02-26T09:34:00+05:30,25511.05,25519.7,25508.4,25518.8,0,0
2026-02-26T09:35:00+05:30,25518.85,25524.25,25516.4,25522.35,0,0
2026-02-26T09:36:00+05:30,25521.6,25532.8,25521.1,25531.6,0,0
2026-02-26T09:37:00+05:30,25530.75,25536.15,25528.75,25535.5,0,0
2026-02-26T09:38:00+05:30,25535.35,25544.35,25535.35,25543.55,0,0
2026-02-26T09:39:00+05:30,25542.85,25547.45,25541.2,25545.0,0,0
2026-02-26T09:40:00+05:30,25543.3,25556.3,25543.3,25556.3,0,0
2026-02-26T09:41:00+05:30,25555.6,25556.05,25538.8,25540.35,0,0
2026-02-26T09:42:00+05:30,25540.25,25545.15,25539.0,25543.05,0,0
2026-02-26T09:43:00+05:30,25542.4,25553.6,25540.4,25553.6,0,0
2026-02-26T09:44:00+05:30,25552.55,25555.9,25548.25,25555.9,0,0
2026-02-26T09:45:00+05:30,25555.3,25565.6,25555.3,25564.5,0,0
2026-02-26T09:46:00+05:30,25562.6,25563.3,25547.7,25550.8,0,0
2026-02-26T09:47:00+05:30,25549.55,25557.5,25547.05,25550.9,0,0
2026-02-26T09:48:00+05:30,25549.05,25562.35,25548.05,25561.4,0,0
2026-02-26T09:49:00+05:30,25561.35,25563.45,25555.55,25557.2,0,0
2026-02-26T09:50:00+05:30,25557.3,25559.45,25551.4,25552.95,0,0
2026-02-26T09:51:00+05:30,25552.3,25552.9,25543.65,25544.6,0,0
2026-02-26T09:52:00+05:30,25543.35,25547.75,25541.95,25544.0,0,0
2026-02-26T09:53:00+05:30,25542.95,25542.95,25530.55,25533.75,0,0
2026-02-26T09:54:00+05:30,25532.6,25533.3,25508.2,25510.6,0,0
2026-02-26T09:55:00+05:30,25509.8,25512.55,25500.1,25510.65,0,0
2026-02-26T09:56:00+05:30,25510.4,25518.4,25510.4,25513.9,0,0
2026-02-26T09:57:00+05:30,25513.05,25520.6,25512.75,25515.6,0,0
2026-02-26T09:58:00+05:30,25514.0,25517.15,25507.95,25507.95,0,0
2026-02-26T09:59:00+05:30,25507.65,25518.35,25504.45,25518.35,0,0
2026-02-26T10:00:00+05:30,25517.95,25523.05,25516.75,25522.45,0,0
2026-02-26T10:01:00+05:30,25522.15,25531.65,25519.45,25531.65,0,0
2026-02-26T10:02:00+05:30,25530.8,25535.1,25524.95,25529.5,0,0
2026-02-26T10:03:00+05:30,25529.05,25539.25,25528.9,25538.8,0,0
2026-02-26T10:04:00+05:30,25538.05,25543.8,25535.8,25543.8,0,0
2026-02-26T10:05:00+05:30,25543.25,25551.85,25540.25,25551.85,0,0
2026-02-26T10:06:00+05:30,25550.65,25560.3,25549.45,25560.3,0,0
2026-02-26T10:07:00+05:30,25559.05,25563.2,25559.05,25561.35,0,0
2026-02-26T10:08:00+05:30,25560.45,25562.5,25556.25,25559.15,0,0
2026-02-26T10:09:00+05:30,25559.1,25563.3,25552.55,25563.3,0,0
2026-02-26T10:10:00+05:30,25561.95,25569.8,25561.95,25569.8,0,0
2026-02-26T10:11:00+05:30,25570.05,25572.25,25557.95,25558.85,0,0
2026-02-26T10:12:00+05:30,25558.25,25563.65,25556.25,25561.7,0,0
2026-02-26T10:13:00+05:30,25560.8,25565.1,25558.25,25561.5,0,0
2026-02-26T10:14:00+05:30,25561.35,25562.55,25556.8,25558.25,0,0
2026-02-26T10:15:00+05:30,25558.6,25560.15,25551.85,25553.9,0,0
